,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
5333,8451,77.09,2023-10-14 23:35:28 UTC,-63.56042854746367,-7.208047307725661,-63.21970887293013,-11.17994139454958,3
1141,8452,16.76,2024-02-11 23:35:28 UTC,-72.35467241054947,-30.07916620795356,-62.4406782001149,-22.061370715893112,4
4487,8453,41.93,2024-01-28 23:35:28 UTC,-51.55779134918413,-0.41186888716813286,-60.35444265460397,-10.349902487167796,3
9693,8454,93.58,2023-11-24 23:35:28 UTC,-67.03627939204453,-4.004631687141064,-56.17354938493047,1.4738574597659166,2
9167,8455,26.8,2023-08-20 23:35:28 UTC,-57.972570203070674,-10.161670584814903,-66.76168050362574,-6.627083411691004,2
4547,8456,31.45,2023-12-05 23:35:28 UTC,-70.19905121859932,-2.6468680382963647,-69.49556796775359,-6.54791629991416,3
2169,8457,69.5,2024-03-01 23:35:28 UTC,-69.64907568728832,-28.644316056804207,-73.71188856336575,-16.560243607268475,1
9426,8458,53.92,2024-03-15 23:35:28 UTC,-34.95540221965868,-30.007864657425053,-34.86056961637531,-25.930879557936173,3
3224,8459,28.59,2024-05-12 23:35:28 UTC,-63.86802981664451,-23.408646870141776,-68.51993825401358,-19.179209436740514,3
8281,8460,96.58,2024-05-19 23:35:28 UTC,-39.281804174631894,-13.530034444077554,-35.00949256919663,1.0120967622064967,3
9248,8461,76.23,2024-01-07 23:35:28 UTC,-42.9052504392304,-11.96938186026184,-49.97959287159733,-3.18141692024086,3
3548,8462,43.85,2024-05-23 23:35:28 UTC,-66.6585878285303,-32.660188670534176,-66.21975466064134,-26.458962491986952,1
2687,8463,95.08,2024-04-02 23:35:28 UTC,-66.40721698044575,-24.285574030001108,-59.87597118332537,-10.467487453474945,3
5091,8464,64.86,2024-06-17 23:35:28 UTC,-60.696281632077486,-24.85421921266934,-63.08899632407292,-28.453346898432912,1
1001,8465,34.07,2024-02-12 23:35:28 UTC,-56.6531093690511,-31.115670381362072,-50.487993762413765,-33.50330738282647,2
4411,8466,33.0,2024-05-02 23:35:28 UTC,-70.49968983330626,-23.322129385992575,-61.05824933223448,-20.82125955449193,1
5009,8467,94.46,2023-11-06 23:35:28 UTC,-55.89630386832505,-17.578767218414704,-39.34108271103011,-22.747951949196448,4
8047,8468,61.73,2024-04-19 23:35:28 UTC,-50.03120491284015,-10.736195143521595,-54.820539631482596,-16.570012259540825,3
5693,8469,40.03,2024-05-01 23:35:28 UTC,-62.83820576621316,1.890310034957288,-59.21054984209759,-8.949185478187324,4
7646,8470,12.85,2024-03-22 23:35:28 UTC,-68.01465097007326,-21.1693658137214,-66.5734113440706,-25.4838087100333,4
3443,8471,53.61,2024-03-19 23:35:28 UTC,-59.92335608052119,-11.680174383445209,-70.17084084610279,-18.157960991720316,3
3042,8472,80.18,2023-10-20 23:35:28 UTC,-52.7182594347225,3.429802052437708,-67.9784869119726,1.549475140466626,4
4758,8473,95.13,2024-03-08 23:35:28 UTC,-43.29749389633968,-0.8020030703017227,-43.192396071595624,-12.886519128986084,2
6388,8474,77.67,2024-05-27 23:35:28 UTC,-71.38971604667584,-14.726858345403038,-72.59818427360914,-19.763619030444723,1
1031,8475,14.39,2023-07-08 23:35:28 UTC,-39.966355023333925,-16.71487937800729,-37.40092376886792,-28.410154168463144,2
6085,8476,40.82,2024-06-12 23:35:28 UTC,-72.81380877541422,-18.66165419200859,-63.13368328339641,-20.86281058053189,1
8347,8477,84.6,2023-10-05 23:35:28 UTC,-66.78193692718585,-28.081878325014713,-61.57602613796793,-16.443206694272334,1
7093,8478,93.36,2023-12-07 23:35:28 UTC,-72.51268110535854,-18.928105989454448,-61.08655427108056,-23.52232041085611,3
1726,8479,59.63,2024-05-17 23:35:28 UTC,-64.16822241743742,-20.406274682717715,-51.65104761677726,-8.666079578201192,1
5652,8480,94.65,2023-07-25 23:35:28 UTC,-42.903211489610364,-6.200252619420763,-41.451563102451075,-21.14538215200779,2
8227,8481,43.82,2023-08-16 23:35:28 UTC,-41.28919546044503,-32.98029845931354,-46.336865280455214,-17.138729084394505,3
2038,8482,99.03,2024-03-18 23:35:28 UTC,-59.84624523801255,-21.067501077585575,-55.37177660337972,-17.92795296672965,1
5110,8483,45.38,2024-05-13 23:35:28 UTC,-55.29935104920557,-9.946844381722702,-42.41840192199109,-8.734155601347403,2
3363,8484,74.33,2024-06-10 23:35:28 UTC,-37.841430276039375,-5.110288555390547,-36.89471005512288,-22.345348038560576,1
7399,8485,75.52,2023-09-11 23:35:28 UTC,-37.32606964210418,-2.9088508973524583,-36.76249177652568,-3.6699999891510053,4
8062,8486,21.99,2024-05-08 23:35:28 UTC,-61.54605834730399,-28.98237404321964,-72.3921129981232,-19.871081192784374,2
5603,8487,13.19,2024-05-12 23:35:28 UTC,-67.66706601858269,-33.35982049900198,-73.87406481105361,-23.82139610125952,3
3127,8488,48.38,2023-12-20 23:35:28 UTC,-57.71808040137495,-26.099244296273877,-47.378353983054524,-13.367654508520552,2
8454,8489,36.44,2023-07-08 23:35:28 UTC,-38.48700887486137,-29.818141772540496,-43.07215777612029,-21.558279827979995,2
7267,8490,37.67,2024-02-16 23:35:28 UTC,-47.27047706094692,-30.866938772702632,-57.35759651946974,-22.6071732937027,3
9432,8491,79.08,2024-05-07 23:35:28 UTC,-50.305815393811855,-31.861617236627566,-61.83530498202254,-18.762996591578933,1
1356,8492,28.83,2024-05-26 23:35:28 UTC,-45.435200001204244,-19.748273322112563,-52.55608120103307,-21.369684423152066,3
9579,8493,58.94,2023-11-09 23:35:28 UTC,-41.737100227371734,-21.622323347847484,-51.19216348456394,-27.77971801988216,1
2143,8494,95.49,2023-09-19 23:35:28 UTC,-43.979013447665366,-31.201539359098366,-45.89325921460471,-15.403102049944891,3
5843,8495,33.71,2023-11-28 23:35:28 UTC,-53.88985540582766,-13.515495699770248,-46.588812102492625,0.4206243008193624,4
2790,8496,52.08,2024-02-14 23:35:28 UTC,-50.39949543220921,-24.475855489499395,-40.93440081238149,-29.822137249753197,2
2751,8497,60.91,2023-10-26 23:35:28 UTC,-71.17773789538312,-33.367601622833206,-72.992429212074,-29.196340256766227,1
4561,8498,42.3,2024-07-03 23:35:28 UTC,-58.14187594268354,3.484907520719169,-53.70729203153472,-2.389018664414241,3
4995,8499,70.62,2023-07-19 23:35:28 UTC,-63.14587005018405,-0.26288307760840013,-47.67210239337423,-3.308060098849321,3
5368,8500,36.2,2024-03-01 23:35:28 UTC,-73.72762880782865,-21.907232708511252,-63.7287735260042,-14.368728148593963,2
3845,8501,28.99,2023-12-26 23:35:28 UTC,-51.70373917373635,-13.609257202740928,-65.58919621592874,-23.52608269901637,4
1779,8502,52.22,2024-05-20 23:35:28 UTC,-66.56904833126113,-5.120562824257846,-53.28523575753978,-1.4315549884373482,3
9678,8503,85.59,2023-07-06 23:35:28 UTC,-47.86402928148746,2.4729336610079358,-37.42284046416385,-4.359388817237345,3
8138,8504,41.3,2023-11-19 23:35:28 UTC,-59.056554024560526,5.160950758904434,-53.29405856740553,-4.127482952103154,2
2427,8505,34.36,2024-01-20 23:35:28 UTC,-71.75233000374469,-0.21867972412102432,-67.54130211892354,-5.474968234739357,4
2548,8506,18.61,2024-06-02 23:35:28 UTC,-46.343580526896005,3.595748619309724,-40.894681080427034,-7.102972382144287,2
8005,8507,22.88,2024-06-28 23:35:28 UTC,-54.93286605514723,-9.668880518813165,-52.80657593945103,-7.337850184144653,2
8013,8508,83.39,2024-06-04 23:35:28 UTC,-51.70305062293893,-22.695800053042632,-49.6421683340793,-19.310272080972435,3
3745,8509,86.42,2023-11-26 23:35:28 UTC,-46.89384204883136,-23.832183480196377,-49.31901572629843,-10.700237754013589,4
8902,8510,42.66,2024-01-02 23:35:28 UTC,-64.2540037903413,-20.976731920213073,-59.97462868838164,-29.57744496351527,4
5495,8511,85.78,2023-11-20 23:35:28 UTC,-38.16357120978029,-30.855274968615404,-36.87857440616792,-18.895194050742507,1
2149,8512,75.51,2023-09-24 23:35:28 UTC,-56.74540235836419,3.7807636233960693,-73.05925103289886,-2.3945057877121876,4
9074,8513,82.13,2024-02-25 23:35:28 UTC,-57.24884480132221,3.767542841912224,-72.66742690089848,2.5646165614804417,3
1278,8514,68.63,2024-06-15 23:35:28 UTC,-50.663273105649196,-28.046708468358574,-39.838568362018435,-23.815065070638504,4
7205,8515,41.2,2023-11-23 23:35:28 UTC,-47.970869233091534,4.193631239575211,-47.399554128004446,2.9031436945597306,3
2522,8516,82.44,2024-06-08 23:35:28 UTC,-66.09442368783314,0.9485563826458545,-72.48242954100239,-3.1442569421337545,2
7110,8517,92.86,2023-10-27 23:35:28 UTC,-60.95088529638207,-30.8548021621035,-54.38603936073452,-27.16350470771647,1
3722,8518,11.83,2023-07-30 23:35:28 UTC,-65.848853352882,-29.256419962834773,-62.411142825240546,-24.14065941487229,1
9731,8519,45.57,2023-12-13 23:35:28 UTC,-60.367632563323234,-25.79362513350502,-54.98973096076949,-13.755275288733529,4
5623,8520,85.97,2023-11-22 23:35:28 UTC,-61.07517061039263,-21.54603741461032,-53.79928726160021,-28.913440081979683,2
9551,8521,69.56,2023-09-14 23:35:28 UTC,-38.07934598093071,-5.477981856817266,-46.75270448109595,-16.903946966222627,4
4729,8522,91.02,2024-03-07 23:35:28 UTC,-72.63479214393429,0.8387235250146787,-68.42106101878453,-6.409629775373055,1
3880,8523,43.29,2024-05-22 23:35:28 UTC,-50.65945252985223,-18.00649116823602,-65.3525425252836,-27.38744136835735,3
3901,8524,75.25,2024-03-15 23:35:28 UTC,-62.67061140446927,-12.57518841601166,-59.47103324772896,-10.809826236994454,2
4886,8525,19.49,2024-06-01 23:35:28 UTC,-61.66660020756873,-3.951675835617255,-56.17750886374509,-6.379698327673584,4
2812,8526,14.85,2024-02-21 23:35:28 UTC,-35.40536876514367,-20.107859863234374,-44.92080812030828,-18.981102004701327,4
1523,8527,19.31,2024-01-18 23:35:28 UTC,-36.17221346950192,-21.887366263086143,-36.56896578708326,-4.623905571563466,1
7428,8528,65.25,2024-02-29 23:35:28 UTC,-58.129673721674,-18.99431365607706,-61.994886277255816,-10.136082968370115,2
2429,8529,14.26,2024-03-13 23:35:28 UTC,-36.41928391179226,-17.99115264456153,-40.86240099575682,-1.904987607296654,2
8996,8530,69.88,2024-05-11 23:35:28 UTC,-41.23181520221035,-32.52497144189438,-47.31621007663741,-21.47260855615729,4
8839,8531,93.75,2024-03-11 23:35:28 UTC,-52.5228364122423,-11.930246794974384,-45.29165202422624,0.8462346150071127,3
8312,8532,55.92,2023-08-24 23:35:28 UTC,-50.40808738199639,-30.6118723644083,-56.02902685512185,-18.898767523325226,2
9103,8533,61.8,2024-01-31 23:35:28 UTC,-45.31079727631869,-12.408919853943729,-48.82268566854964,2.4820036041896643,2
5910,8534,85.9,2023-08-30 23:35:28 UTC,-46.899074349781436,-10.142420191355416,-40.924320412501764,-13.045820176321175,4
8182,8535,56.69,2024-06-25 23:35:28 UTC,-56.88145896921579,-33.69167009430074,-55.63386902341777,-23.011352689243942,4
4091,8536,18.54,2023-11-02 23:35:28 UTC,-56.7381209643285,-10.752844682493503,-40.48993452120463,-14.863817657070893,3
4307,8537,58.58,2024-06-06 23:35:28 UTC,-62.15230923586421,-22.413039686118175,-57.26571740834081,-32.16653062776003,4
9824,8538,40.69,2024-06-04 23:35:28 UTC,-47.01206041879985,-25.276141106705566,-39.3750955476225,-13.905452311195091,1
9651,8539,71.89,2023-09-20 23:35:28 UTC,-40.38311297706109,-0.4908292842001316,-38.99029075935979,-17.008378151213762,3
9017,8540,89.62,2024-05-05 23:35:28 UTC,-43.84980743134602,-20.481695873508777,-43.415157985692886,-29.437552250114102,1
4014,8541,97.25,2023-07-10 23:35:28 UTC,-43.21475963555956,-8.028097273165297,-56.1366374767867,2.7037177136227513,4
1099,8542,33.34,2024-06-01 23:35:28 UTC,-54.90590389021199,-10.396725474161297,-57.3041553384154,4.516619540693675,1
1851,8543,32.12,2024-03-31 23:35:28 UTC,-70.43255643415348,-3.628106767086976,-59.93554367032677,-10.985489216102483,4
2204,8544,32.74,2024-03-25 23:35:28 UTC,-67.4720396718746,0.41757401572589714,-57.55923697495067,-7.177073187337651,4
7552,8545,75.89,2024-02-18 23:35:28 UTC,-63.56293764146169,-3.0000361652166987,-65.97290074855148,2.315049390023276,3
8789,8546,37.47,2024-04-09 23:35:28 UTC,-61.199729620942506,-12.533779731655773,-65.47833921918645,-0.667896283921813,4
7073,8547,71.4,2024-01-16 23:35:28 UTC,-58.10482961498654,-1.64943794723996,-56.97349187639827,-0.08531628464216823,2
8628,8548,82.0,2023-08-27 23:35:28 UTC,-38.789884873497236,-1.3973316829544657,-39.10687591276488,3.81843007508089,3
5038,8549,47.48,2023-08-02 23:35:28 UTC,-36.155937181755064,-32.930134773470805,-43.53372477909113,-19.119666219052064,3
6413,8550,52.64,2024-05-07 23:35:28 UTC,-59.1743568563667,-25.029812651242196,-67.54601688182913,-22.667663225506725,2
9629,8551,82.93,2024-04-29 23:35:28 UTC,-42.732967024927035,-6.098570823296935,-55.43320113335258,-6.530394521057776,4
4036,8552,81.44,2024-01-31 23:35:28 UTC,-38.758797297056944,-27.54162050547064,-34.809762359756746,-24.649298085488592,1
2545,8553,45.51,2024-05-13 23:35:28 UTC,-69.10424707328134,-15.141739437131552,-73.5385544665603,-11.765500917823537,1
4129,8554,86.87,2023-07-29 23:35:28 UTC,-54.71075603301466,-13.776225229945112,-48.13008022204245,-10.733900632768055,4
1301,8555,41.57,2024-01-13 23:35:28 UTC,-73.42271794286822,-17.497538339342736,-67.5018094752891,-30.53820941577271,3
1070,8556,81.93,2024-02-21 23:35:28 UTC,-39.8537227229943,-25.89605854253676,-46.19275997720649,-14.751225344674037,4
1843,8557,61.87,2023-09-10 23:35:28 UTC,-58.02801508657438,-3.5266637624320403,-69.70203642189567,-16.96329907463769,4
5291,8558,68.88,2023-08-04 23:35:28 UTC,-54.703514665500904,-15.83975017074141,-55.12675088641423,-25.85795352895597,1
1648,8559,70.79,2024-02-10 23:35:28 UTC,-58.94317431575417,-22.305866751838238,-60.81676562140865,-21.46146146891193,2
2368,8560,64.21,2023-07-26 23:35:28 UTC,-40.702140395246694,-23.817285572865412,-51.68760180854267,-12.722261906249337,2
7490,8561,91.35,2024-03-22 23:35:28 UTC,-52.14776244972206,3.3572507320867473,-60.01680744962408,-12.750267874713199,1
3295,8562,97.3,2024-05-01 23:35:28 UTC,-42.351576778392584,-17.94525282499699,-49.65031146258305,-17.2299165281503,2
8420,8563,74.97,2023-09-29 23:35:28 UTC,-47.20350558037252,-25.92597026738301,-55.8179069841499,-24.614508985835705,4
4341,8564,61.97,2023-09-29 23:35:28 UTC,-66.58814604634878,-27.440645022008177,-61.58025664707241,-29.753704449237905,1
4681,8565,30.15,2024-01-09 23:35:28 UTC,-43.63292898112964,-26.831174260410194,-36.32574636433396,-25.96037256466002,2
8836,8566,78.54,2023-08-22 23:35:28 UTC,-46.51964571638469,-6.3652347660796735,-38.237622247366886,-0.32799076712908004,3
8576,8567,93.54,2023-09-08 23:35:28 UTC,-64.31217681547021,-6.475706918350802,-62.13322546471108,-21.466712740452174,4
7535,8568,15.83,2024-02-11 23:35:28 UTC,-45.00581696572961,-13.532337418353201,-56.5805485745927,-0.4793270834297729,4
7550,8569,97.56,2023-08-18 23:35:28 UTC,-61.90399366776818,-7.753299045761519,-61.15340278043247,-10.748008515594808,1
3404,8570,18.79,2024-04-03 23:35:28 UTC,-70.66422370064404,-25.24364084453125,-66.78250373526494,-31.070676543974606,3
9915,8571,25.97,2023-11-04 23:35:28 UTC,-44.50825629211478,2.1039443420430928,-40.30896316585297,-14.977243840711967,2
5209,8572,72.17,2024-03-13 23:35:28 UTC,-73.31674645393795,-3.856239031992992,-69.46093234231863,-13.280735447578017,4
2311,8573,88.97,2024-03-01 23:35:28 UTC,-64.95670621892404,-32.65794224647858,-67.3201000657644,-24.074850749917246,4
6044,8574,29.16,2023-07-19 23:35:28 UTC,-66.78385157781926,0.8555434634175612,-71.82378423042994,-0.2289981863086865,2
4082,8575,66.22,2024-04-08 23:35:28 UTC,-49.42351032223202,-20.530460807762093,-39.42243065529297,-13.804144215470977,4
6465,8576,25.31,2023-07-21 23:35:28 UTC,-72.05207815277254,-9.042192373983308,-58.79932721413213,-18.32870313053568,2
9768,8577,10.41,2023-07-23 23:35:28 UTC,-68.31524988799292,2.173058849206271,-66.7578677199036,2.9168119004740376,2
5448,8578,93.68,2023-12-02 23:35:28 UTC,-45.920732671838806,-32.25020746696693,-42.4580187528114,-15.67284112199302,3
7879,8579,99.82,2024-02-20 23:35:28 UTC,-71.99637540325313,-27.247818017019352,-73.53200925666776,-28.223444631846636,4
4630,8580,96.62,2023-11-09 23:35:28 UTC,-56.91132639609668,-5.078278722643795,-51.77356656810535,-12.177382875377422,2
2584,8581,21.25,2023-10-31 23:35:28 UTC,-51.504389478801315,-9.444803770365471,-45.66513677684621,4.213442923748289,3
1506,8582,10.34,2024-03-05 23:35:28 UTC,-72.4858834988394,-3.5279820825620014,-62.13318032976714,-3.6952506869722512,3
2134,8583,14.18,2023-08-24 23:35:28 UTC,-41.371193752520725,-4.469588787358031,-40.599911417428366,-3.881399605965644,1
5466,8584,97.83,2023-12-17 23:35:28 UTC,-70.49922205948222,-7.679929609599633,-58.55208740824001,-10.832809908744181,4
7585,8585,17.69,2023-08-20 23:35:28 UTC,-67.66699456281383,-3.7842862507379778,-60.6056444595295,-13.028457892102441,1
4076,8586,36.48,2024-06-30 23:35:28 UTC,-66.31119358537215,-7.887572103279425,-68.19394748676153,-0.014746351717690231,1
9393,8587,45.76,2023-10-25 23:35:28 UTC,-39.014433132646516,-15.440473953783528,-52.88304454735842,-9.3076728972128,1
6827,8588,63.19,2024-01-22 23:35:28 UTC,-35.61460149550332,-8.323260648427514,-39.80884045698767,-8.120933022794727,4
7389,8589,41.69,2024-03-16 23:35:28 UTC,-57.59525006159237,-33.55681897896607,-72.61315919708896,-29.239729614910992,2
6629,8590,60.49,2024-07-03 23:35:28 UTC,-63.456671932611386,-33.12434540790391,-64.46580008432223,-33.201928437607464,2
4121,8591,43.63,2024-01-02 23:35:28 UTC,-36.3051377125979,-19.53251077099163,-36.074234362434865,-31.259019752098627,3
4751,8592,71.2,2024-05-24 23:35:28 UTC,-55.25252741802471,-33.673371514343884,-46.441237211981885,-31.84313732397207,1
6535,8593,36.97,2024-03-29 23:35:28 UTC,-55.4668297114075,-30.42339045633709,-47.55180913320264,-27.121779536368287,3
5728,8594,59.86,2024-05-17 23:35:28 UTC,-47.769434429786045,-5.332433951312588,-41.53907217888515,-19.66512960100249,3
6765,8595,52.53,2023-07-26 23:35:28 UTC,-65.93840003304325,-7.889944014857043,-52.61211678813956,3.857665902099882,1
1885,8596,61.44,2024-05-13 23:35:28 UTC,-67.48619450779215,4.522888521102615,-52.3499545998726,0.15981053630599007,2
3300,8597,55.69,2024-02-12 23:35:28 UTC,-44.396513967141416,-2.53088403058495,-40.11595527530669,-5.8435857779446785,2
1301,8598,37.23,2023-07-11 23:35:28 UTC,-73.42948913463697,-21.52048035741057,-65.28633869380135,-32.983241302327826,4
3636,8599,58.78,2024-06-28 23:35:28 UTC,-52.292241974116905,3.53808506600015,-46.62274971572555,-12.560689794045569,2
1584,8600,14.62,2024-06-25 23:35:28 UTC,-38.523617650062924,-13.67093428147398,-35.287463741962824,-9.35407800840472,1
8218,8601,40.42,2023-12-01 23:35:28 UTC,-35.509674585563545,-11.763922427184426,-50.880195450311845,-12.10038446491017,2
3265,8602,62.86,2023-09-24 23:35:28 UTC,-47.324181815022264,-31.93000082489481,-58.073365273244484,-28.48030413009791,3
1460,8603,70.4,2024-05-26 23:35:28 UTC,-61.174158599124866,1.6594943518922634,-58.33635470295951,-10.56110167400907,1
2667,8604,39.07,2023-09-10 23:35:28 UTC,-35.14380897348284,-9.236700235320278,-37.37453468658377,-24.25906654881689,1
9396,8605,74.82,2023-07-27 23:35:28 UTC,-52.84939468548545,-31.489514229724648,-68.81499517613264,-27.46953793048736,3
4023,8606,29.72,2023-08-25 23:35:28 UTC,-71.45607693333244,-11.55238281324252,-56.918700021682696,-15.161684946769252,4
2926,8607,60.77,2023-10-24 23:35:28 UTC,-35.16691179081661,-1.1276717965738996,-46.714574750004374,-13.903485419073249,3
1445,8608,55.83,2024-03-19 23:35:28 UTC,-39.80866535170807,-5.40576619755128,-48.392817274798716,-9.445657453350147,1
2344,8609,93.87,2024-06-25 23:35:28 UTC,-72.16938129572118,4.313927319535189,-61.60276092311813,-0.810091317045682,1
1162,8610,24.36,2023-09-21 23:35:28 UTC,-68.49211165086832,-10.418131504389496,-61.76362485209261,-17.917019943325542,1
9345,8611,10.77,2024-05-08 23:35:28 UTC,-61.36268334438003,-1.5525019757498129,-59.38282264959228,-12.87531558142059,4
9809,8612,58.69,2023-10-29 23:35:28 UTC,-56.114124320665155,-27.154666289084858,-51.28561404910381,-22.29707903455885,1
6984,8613,97.23,2024-06-24 23:35:28 UTC,-56.67054930705345,-25.139784635198847,-55.23890070469726,-20.389551715246903,1
5486,8614,88.76,2024-03-09 23:35:28 UTC,-45.41657309812605,-10.774498907542537,-38.71778151497692,-14.00337417547809,2
3385,8615,20.56,2024-04-30 23:35:28 UTC,-37.76075838117207,0.7915227747292235,-49.06033319977847,-2.7347665442956064,1
5489,8616,38.26,2024-06-28 23:35:28 UTC,-67.62642174368585,2.674657540223464,-59.8408773523153,-12.925578358412764,3
5184,8617,26.19,2024-07-03 23:35:28 UTC,-39.20476297575056,-30.32072105289755,-42.84275878219903,-24.246264619314125,4
2548,8618,54.7,2023-09-16 23:35:28 UTC,-59.99053929642131,-19.581489611633984,-58.37209774332516,-19.79389855525025,3
2898,8619,70.33,2024-02-10 23:35:28 UTC,-63.49702352816831,-17.55811088946955,-48.45606162322801,-23.00602204967882,2
4777,8620,68.63,2024-03-17 23:35:28 UTC,-47.24290588641569,-26.70185272202514,-37.00032796857581,-13.122201086599333,4
5617,8621,18.4,2024-06-03 23:35:28 UTC,-46.771379819371305,0.5480399169395582,-51.124836255041366,-8.698275931884936,3
5745,8622,35.28,2023-10-23 23:35:28 UTC,-38.83608960267883,-21.856957677343487,-37.872633481805636,-4.615467636515138,4
2394,8623,96.67,2024-05-26 23:35:28 UTC,-37.957512011404276,-3.39284977763376,-53.07661889426436,-11.224657560297771,4
5768,8624,70.44,2024-06-09 23:35:28 UTC,-64.79477664160794,-28.013446750985835,-65.01088598932122,-11.368929818280357,4
9125,8625,52.22,2024-01-24 23:35:28 UTC,-69.55324975426369,-24.01077682898609,-58.07368201959294,-30.208845243019866,4
3688,8626,30.08,2024-07-03 23:35:28 UTC,-60.18900398955081,-8.657202343595369,-72.35748896123053,-17.195802842463017,1
3594,8627,44.76,2024-06-07 23:35:28 UTC,-60.78909231171865,-9.819368050227173,-64.0947402718479,-4.617132138769119,1
1049,8628,19.97,2023-09-18 23:35:28 UTC,-70.20744730033272,-30.356433880370204,-58.9694188134918,-22.19237107716131,1
6909,8629,98.96,2024-03-12 23:35:28 UTC,-67.40891938555059,-17.820647255396594,-63.129800604288306,-22.884596853075642,2
7120,8630,49.64,2024-03-04 23:35:28 UTC,-63.172260778950914,-14.68454044685991,-72.61089735246843,-27.413005957999818,2
1691,8631,64.24,2024-05-14 23:35:28 UTC,-46.80476892935828,-7.528614413770178,-41.90027217432553,1.0309817145740254,4
2593,8632,73.25,2023-08-13 23:35:28 UTC,-58.21133499642727,-18.0279949708551,-44.368204563478976,-11.356690346823378,3
9186,8633,89.39,2024-03-20 23:35:28 UTC,-46.81696455057961,-32.92556012251679,-48.47652765737701,-32.27199321549394,3
3780,8634,66.01,2024-03-22 23:35:28 UTC,-69.33566941492846,-2.2631601630725378,-71.8192528869023,-10.210824235636206,4
9389,8635,16.91,2023-07-27 23:35:28 UTC,-63.238024116380736,-27.17850895175652,-72.28163702288661,-24.810844014082118,3
4820,8636,42.37,2023-09-25 23:35:28 UTC,-72.69429434202044,-3.379707063805128,-61.178154415304974,-10.625949460356551,4
3446,8637,36.06,2024-03-08 23:35:28 UTC,-52.902864602225826,-14.363399989062213,-54.728131473581335,-8.082575957436113,3
1750,8638,50.54,2024-03-07 23:35:28 UTC,-54.18753583807779,-8.758616494981379,-67.2001804818846,1.5274483991953716,1
6916,8639,17.77,2023-10-22 23:35:28 UTC,-65.16413410827045,-16.708203621610302,-71.24786964823066,-26.300015840445887,1
7635,8640,50.83,2024-03-21 23:35:28 UTC,-37.9231590993208,-6.827338321505589,-35.17944735635526,1.7393747584174477,4
1154,8641,81.19,2023-08-13 23:35:28 UTC,-40.256760039678014,-2.192455599814828,-41.8071132692504,-4.628030079106683,3
8508,8642,77.28,2023-08-25 23:35:28 UTC,-55.12407582930128,-31.3382962548076,-51.19320868667711,-15.955391652986354,2
7782,8643,69.39,2024-03-09 23:35:28 UTC,-50.64249412547241,-11.551810816461675,-64.42922268510084,-3.470482780103069,4
2812,8644,30.93,2023-07-23 23:35:28 UTC,-70.4162346936038,-13.259767079830336,-67.17785019681149,-12.383267530860639,3
1516,8645,91.29,2024-06-11 23:35:28 UTC,-58.96835674526811,3.7454947095528937,-59.793112040439176,2.1925332585945014,1
2731,8646,83.6,2023-07-20 23:35:28 UTC,-61.27441076356092,-25.06458286966769,-49.392472207248005,-14.561183078082266,2
3459,8647,37.97,2023-11-08 23:35:28 UTC,-56.67580856141046,-27.853169751721012,-52.88887324577394,-17.922095379860757,1
2722,8648,63.7,2023-09-04 23:35:28 UTC,-60.328770575715986,3.481427327983397,-52.62004840279495,-5.635887571016703,1
8163,8649,20.98,2023-12-20 23:35:28 UTC,-61.867865442195246,-33.55850409899445,-51.73369774926874,-30.38057581772749,1
7005,8650,44.87,2023-12-18 23:35:28 UTC,-45.32604685855955,-8.768534373628274,-58.58249534324948,-16.984743330871325,1
3193,8651,22.14,2023-10-30 23:35:28 UTC,-39.129578021048864,-25.990938534507368,-38.84289364064498,-19.996446266250288,1
7397,8652,93.12,2024-06-17 23:35:28 UTC,-44.28123708331482,-4.948188004316137,-61.48848456752617,-3.6796336485497925,4
5246,8653,29.13,2023-10-27 23:35:28 UTC,-63.59168496972025,-23.63217295677794,-47.545168388980386,-28.421725884652183,2
5943,8654,87.76,2023-09-03 23:35:28 UTC,-37.759131764914684,2.794494078852246,-46.183358619607134,-4.6221527763782255,3
4219,8655,48.69,2023-11-21 23:35:28 UTC,-51.40493476557566,-14.592314240419633,-53.16690051283453,-26.791026324999148,3
5299,8656,45.61,2024-02-17 23:35:28 UTC,-43.52766979147158,-4.637453852057359,-49.161873898591935,-0.10923637021116406,4
4016,8657,94.55,2023-07-10 23:35:28 UTC,-44.903035060056055,-25.966182061767775,-52.965104753949205,-27.233732545082113,2
8035,8658,37.9,2024-01-06 23:35:28 UTC,-49.463337611861334,-33.34109359450499,-63.974993203406896,-31.11388604967245,4
3366,8659,57.42,2024-06-29 23:35:28 UTC,-40.92511565045615,-27.025720685416253,-52.261630542837054,-18.172467704252703,1
7163,8660,98.64,2024-06-07 23:35:28 UTC,-60.643903456738954,-22.847221830884195,-66.44604243303246,-27.937368086726796,1
1073,8661,95.28,2024-04-22 23:35:28 UTC,-70.2004951835903,0.6697123649482393,-71.63696540646895,4.8444233644719645,1
5367,8662,62.53,2023-12-10 23:35:28 UTC,-64.48058661252216,-30.04520640538213,-54.188326813267835,-32.46174328274255,1
7852,8663,15.5,2023-11-25 23:35:28 UTC,-57.29838583777746,-12.901587376923665,-48.50994420911963,-20.768608836876844,1
8491,8664,80.63,2023-10-25 23:35:28 UTC,-48.38658742814833,3.013338486469401,-40.0232735634205,-3.154743901359474,2
